participant_id,start_time,completion_time,stimulus,query_c1,c1_contribution,query_c2,c2_contribution,query_comp,comp
anonymized_4811,2024-09-09 12:57:36,2024-09-09 13:01:40,铁丝,“铁”对这个词的语义贡献了多少？,4,“丝”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:57:36,2024-09-09 13:01:40,火球,“火”对这个词的语义贡献了多少？,4,“球”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:57:36,2024-09-09 13:01:40,现实主义,”现实”对这个词的语义贡献了多少？,4,“主义”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:57:36,2024-09-09 13:01:40,影子内阁,“影子”对这个词的语义贡献了多少？,2,“内阁”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_4811,2024-09-09 12:57:36,2024-09-09 13:01:40,肠胃,“肠”对这个词的语义贡献了多少？,4,“胃”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-09 12:57:36,2024-09-09 13:01:40,粮头,“粮”对这个词的语义贡献了多少？,2,“头”对这个词的整体语义贡献了多少？,1,这个词的意思能从它的组成成分的语义上推测出来吗？,1
anonymized_4811,2024-09-09 12:57:36,2024-09-09 13:01:40,科技股份,“科技”对这个词的语义贡献了多少？,4,“股份”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:57:36,2024-09-09 13:01:40,风浪,“风”对这个词的整体语义贡献了多少？,4,“浪”对这个词的语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:57:36,2024-09-09 13:01:40,电子产品,“电子”对这个词的语义贡献了多少？,4,“产品”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:57:36,2024-09-09 13:01:40,税收收入,“税收”对这个词的语义贡献了多少？,3,“收入”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:57:36,2024-09-09 13:01:40,卫生设施,“卫生”对这个词的语义贡献了多少？,3,“设施”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
