participant_id,start_time,completion_time,stimulus,query_c1,c1_contribution,query_c2,c2_contribution,query_comp,comp
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,旋风,“旋”对这个词的语义贡献了多少？,4,“风”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,集体利益,“集体”对这个词的语义贡献了多少？,3,“利益”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,学校后勤,”学校”对这个词的语义贡献了多少？,4,“后勤”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,铜钱,“铜”对这个词的语义贡献了多少？,4,“钱”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,政治势力,“政治”对这个词的语义贡献了多少？,4,“势力”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,肉类,“肉”对这个词的语义贡献了多少？,4,“类”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,天线,“天”对这个词的语义贡献了多少？,3,“线”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,市场份额,“市场”对这个词的语义贡献了多少？,4,“份额”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,铁门,“铁”对这个词的语义贡献了多少？,4,“门”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,业主大会,“ 业主”对这个词的语义贡献了多少？,4,“ 大会”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,火灾现场,“火灾”对这个词的语义贡献了多少？,4,“现场”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,月球,“月”对这个词的语义贡献了多少？,5,“球”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,医学论坛,“医学”对这个词的语义贡献了多少？,4,“论坛”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,侨务工作,“侨务”对这个词的语义贡献了多少？,2,“工作”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,塑料布,“塑料”对这个词的语义贡献了多少？,4,“布”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,火力,“火”对这个词的语义贡献了多少？,4,“力”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,重力,“重”对这个词的语义贡献了多少？,4,“力”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,工业园区,“ 工业”对这个词的语义贡献了多少？,4,“园区”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,法院系统,“法院”对这个词的语义贡献了多少？,4,“系统”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,木马病毒,“木马”对这个词的语义贡献了多少？,3,“病毒”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,冰窖,“冰”对这个词的语义贡献了多少？,4,“窖”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,钢牙,“钢”对这个词的语义贡献了多少？,3,“牙”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,外汇资金,“外汇”对这个词的语义贡献了多少？,4,“资金”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:14:01,2024-09-07 11:18:26,门神,“门”对这个词的语义贡献了多少？,4,“神”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
