participant_id,start_time,completion_time,stimulus,query_c1,c1_contribution,query_c2,c2_contribution,query_comp,comp
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,水草,“水”对这个词的语义贡献了多少？,3,“草”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,屁股,“屁”对这个词的语义贡献了多少？,4,“股”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,饼馅,”饼”对这个词的语义贡献了多少？,3,“馅”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,足球联赛,“足球”对这个词的语义贡献了多少？,3,“联赛”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,环境噪声,“环境”对这个词的语义贡献了多少？,3,“噪声”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,舞台艺术,“舞台”对这个词的语义贡献了多少？,3,“ 艺术 ”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,后方,“后”对这个词的语义贡献了多少？,3,“方”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,手工课,“手工”对这个词的整体语义贡献了多少？,3,“课”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,关税,“关”对这个词的语义贡献了多少？,3,“税”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,书房,“书”对这个词的语义贡献了多少？,3,“房”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,专项资金,“专项”对这个词的语义贡献了多少？,3,“资金”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,职称外语,“职称”对这个词的语义贡献了多少？,3,“外语”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,物流园区,“物流”对这个词的语义贡献了多少？,3,“园区”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,字号,“字”对这个词的语义贡献了多少？,3,“号”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,园林建筑,“园林”对这个词的整体语义贡献了多少？,3,“建筑”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,网络服务,“网络”对这个词的语义贡献了多少？,3,“服务”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,煤气罐,“煤气”对这个词的整体语义贡献了多少？,4,“罐”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,亲戚关系,“亲戚”对这个词的语义贡献了多少？,3,“关系”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,风情画,“风情”对这个词的整体语义贡献了多少？,3,“画”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,西侧,“西”对这个词的语义贡献了多少？,3,“侧”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,领导批示,“领导”对这个词的语义贡献了多少？,3,“批示”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,地利,“地”对这个词的语义贡献了多少？,3,“利”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,期货价格,“期货”对这个词的语义贡献了多少？,3,“价格”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,工作实绩,“工作”对这个词的语义贡献了多少？,3,“实绩”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-12 14:05:06,2024-09-12 14:08:18,火力网,“火力”对这个词的语义贡献了多少？,3,“网”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4257,2024-09-12 14:08:17,2024-09-12 14:11:39,水草,“水”对这个词的语义贡献了多少？,3,“草”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:08:17,2024-09-12 14:11:39,屁股,“屁”对这个词的语义贡献了多少？,4,“股”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:08:17,2024-09-12 14:11:39,饼馅,”饼”对这个词的语义贡献了多少？,3,“馅”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:08:17,2024-09-12 14:11:39,足球联赛,“足球”对这个词的语义贡献了多少？,3,“联赛”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:08:17,2024-09-12 14:11:39,环境噪声,“环境”对这个词的语义贡献了多少？,3,“噪声”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:08:17,2024-09-12 14:11:39,舞台艺术,“舞台”对这个词的语义贡献了多少？,3,“ 艺术 ”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:08:17,2024-09-12 14:11:39,后方,“后”对这个词的语义贡献了多少？,5,“方”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4257,2024-09-12 14:08:17,2024-09-12 14:11:39,手工课,“手工”对这个词的整体语义贡献了多少？,3,“课”对这个词的语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:08:17,2024-09-12 14:11:39,关税,“关”对这个词的语义贡献了多少？,3,“税”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:08:17,2024-09-12 14:11:39,书房,“书”对这个词的语义贡献了多少？,3,“房”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4257,2024-09-12 14:08:17,2024-09-12 14:11:39,专项资金,“专项”对这个词的语义贡献了多少？,3,“资金”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
