participant_id,start_time,completion_time,stimulus,query_c1,c1_contribution,query_c2,c2_contribution,query_comp,comp
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,花生油,“花生”对这个词的语义贡献了多少？,3,“油”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,电信公司,“电信”对这个词的语义贡献了多少？,4,“公司”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,教学计划,”教学”对这个词的语义贡献了多少？,3,“计划”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,音调,“音”对这个词的语义贡献了多少？,3,“调”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,病灶,“病”对这个词的语义贡献了多少？,3,“灶”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,法律手段,“法律”对这个词的语义贡献了多少？,4,“手段”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,政治立场,“政治”对这个词的语义贡献了多少？,3,“立场”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,项目经理,“项目”对这个词的整体语义贡献了多少？,3,“经理”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,后代人,“后代”对这个词的语义贡献了多少？,5,“人”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,油门,“油”对这个词的语义贡献了多少？,2,“门”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,钢材市场,“钢材”对这个词的语义贡献了多少？,3,“市场”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,业务流程,“业务”对这个词的语义贡献了多少？,4,“流程”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,市场规律,“市场”对这个词的语义贡献了多少？,3,“规律”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,数额,“数”对这个词的语义贡献了多少？,3,“额”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,山羊肉,“山羊”对这个词的整体语义贡献了多少？,3,“肉”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,市场需求,“市场”对这个词的语义贡献了多少？,3,“需求”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,房票,“房”对这个词的整体语义贡献了多少？,2,“票”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,心房,“心”对这个词的语义贡献了多少？,4,“房”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,风土,“风”对这个词的整体语义贡献了多少？,3,“土”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,国库,“国”对这个词的语义贡献了多少？,3,“库”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,早点,“早”对这个词的语义贡献了多少？,3,“点”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,主体工程,“主体”对这个词的语义贡献了多少？,3,“工程”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,技术水平,“技术”对这个词的语义贡献了多少？,3,“水平”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-11 14:08:47,2024-09-11 14:12:38,电瓶,“电”对这个词的语义贡献了多少？,3,“瓶”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,花生油,“花生”对这个词的语义贡献了多少？,3,“油”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,电信公司,“电信”对这个词的语义贡献了多少？,3,“公司”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,教学计划,”教学”对这个词的语义贡献了多少？,3,“计划”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,音调,“音”对这个词的语义贡献了多少？,3,“调”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,病灶,“病”对这个词的语义贡献了多少？,4,“灶”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,法律手段,“法律”对这个词的语义贡献了多少？,4,“手段”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,政治立场,“政治”对这个词的语义贡献了多少？,4,“立场”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,项目经理,“项目”对这个词的整体语义贡献了多少？,3,“经理”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,后代人,“后代”对这个词的语义贡献了多少？,5,“人”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,油门,“油”对这个词的语义贡献了多少？,4,“门”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,钢材市场,“钢材”对这个词的语义贡献了多少？,3,“市场”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,业务流程,“业务”对这个词的语义贡献了多少？,3,“流程”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,市场规律,“市场”对这个词的语义贡献了多少？,3,“规律”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,数额,“数”对这个词的语义贡献了多少？,4,“额”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,山羊肉,“山羊”对这个词的整体语义贡献了多少？,4,“肉”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,市场需求,“市场”对这个词的语义贡献了多少？,3,“需求”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,房票,“房”对这个词的整体语义贡献了多少？,3,“票”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,心房,“心”对这个词的语义贡献了多少？,4,“房”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,风土,“风”对这个词的整体语义贡献了多少？,3,“土”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,国库,“国”对这个词的语义贡献了多少？,3,“库”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,早点,“早”对这个词的语义贡献了多少？,4,“点”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,主体工程,“主体”对这个词的语义贡献了多少？,3,“工程”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,技术水平,“技术”对这个词的语义贡献了多少？,4,“水平”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-11 14:08:46,2024-09-11 14:12:44,电瓶,“电”对这个词的语义贡献了多少？,4,“瓶”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,花生油,“花生”对这个词的语义贡献了多少？,4,“油”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,电信公司,“电信”对这个词的语义贡献了多少？,4,“公司”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,教学计划,”教学”对这个词的语义贡献了多少？,3,“计划”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,音调,“音”对这个词的语义贡献了多少？,3,“调”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,病灶,“病”对这个词的语义贡献了多少？,3,“灶”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,法律手段,“法律”对这个词的语义贡献了多少？,4,“手段”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,政治立场,“政治”对这个词的语义贡献了多少？,3,“立场”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,项目经理,“项目”对这个词的整体语义贡献了多少？,3,“经理”对这个词的语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,后代人,“后代”对这个词的语义贡献了多少？,3,“人”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,油门,“油”对这个词的语义贡献了多少？,3,“门”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,钢材市场,“钢材”对这个词的语义贡献了多少？,3,“市场”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,业务流程,“业务”对这个词的语义贡献了多少？,3,“流程”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,市场规律,“市场”对这个词的语义贡献了多少？,3,“规律”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-11 14:11:22,2024-09-11 14:15:09,数额,“数”对这个词的语义贡献了多少？,3,“额”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
