participant_id,start_time,completion_time,stimulus,query_c1,c1_contribution,query_c2,c2_contribution,query_comp,comp
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,篮板球,“篮板”对这个词的语义贡献了多少？,4,“球”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,信号,“信”对这个词的语义贡献了多少？,3,“号”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,病床,”病”对这个词的语义贡献了多少？,3,“床”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,病区,“病”对这个词的语义贡献了多少？,3,“区”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,门下,“门”对这个词的语义贡献了多少？,3,“下”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,情事,“情”对这个词的语义贡献了多少？,3,“ 事 ”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,环节,“环”对这个词的语义贡献了多少？,3,“节”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,动物化石,“动物”对这个词的整体语义贡献了多少？,3,“化石”对这个词的语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,手笔,“手”对这个词的语义贡献了多少？,3,“笔”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,电视观众,“电视”对这个词的语义贡献了多少？,3,“观众”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,精神状态,“精神”对这个词的语义贡献了多少？,3,“状态”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,国歌,“国”对这个词的语义贡献了多少？,3,“歌”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,山水画,“山水”对这个词的语义贡献了多少？,4,“画”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,科学杂志,“科学”对这个词的语义贡献了多少？,3,“杂志”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,北边,“北”对这个词的整体语义贡献了多少？,3,“边”对这个词的语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,猪肚,“猪”对这个词的语义贡献了多少？,3,“肚”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,蒜苗,“蒜”对这个词的整体语义贡献了多少？,4,“苗”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,信用卡,“信用”对这个词的语义贡献了多少？,3,“卡”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,冰鞋,“冰”对这个词的整体语义贡献了多少？,3,“鞋”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,眉毛,“眉”对这个词的语义贡献了多少？,5,“毛”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,治安状况,“治安”对这个词的语义贡献了多少？,4,“状况”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,核心技术,“核心”对这个词的语义贡献了多少？,4,“技术”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,工业国,“工业”对这个词的语义贡献了多少？,3,“国”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-12 13:57:29,2024-09-12 14:01:09,文化课,“文化”对这个词的语义贡献了多少？,3,“课”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,篮板球,“篮板”对这个词的语义贡献了多少？,5,“球”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,信号,“信”对这个词的语义贡献了多少？,3,“号”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,病床,”病”对这个词的语义贡献了多少？,3,“床”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,病区,“病”对这个词的语义贡献了多少？,4,“区”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,门下,“门”对这个词的语义贡献了多少？,3,“下”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,情事,“情”对这个词的语义贡献了多少？,4,“ 事 ”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,环节,“环”对这个词的语义贡献了多少？,3,“节”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,动物化石,“动物”对这个词的整体语义贡献了多少？,3,“化石”对这个词的语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,手笔,“手”对这个词的语义贡献了多少？,3,“笔”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,电视观众,“电视”对这个词的语义贡献了多少？,3,“观众”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,精神状态,“精神”对这个词的语义贡献了多少？,4,“状态”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,国歌,“国”对这个词的语义贡献了多少？,4,“歌”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,山水画,“山水”对这个词的语义贡献了多少？,3,“画”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,科学杂志,“科学”对这个词的语义贡献了多少？,3,“杂志”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,北边,“北”对这个词的整体语义贡献了多少？,5,“边”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,猪肚,“猪”对这个词的语义贡献了多少？,3,“肚”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,蒜苗,“蒜”对这个词的整体语义贡献了多少？,3,“苗”对这个词的语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,信用卡,“信用”对这个词的语义贡献了多少？,3,“卡”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,冰鞋,“冰”对这个词的整体语义贡献了多少？,3,“鞋”对这个词的语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,眉毛,“眉”对这个词的语义贡献了多少？,5,“毛”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,治安状况,“治安”对这个词的语义贡献了多少？,4,“状况”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,核心技术,“核心”对这个词的语义贡献了多少？,4,“技术”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,工业国,“工业”对这个词的语义贡献了多少？,3,“国”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4257,2024-09-12 14:05:05,2024-09-12 14:08:13,文化课,“文化”对这个词的语义贡献了多少？,3,“课”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_9279,2024-09-12 14:05:05,2024-09-12 14:08:47,篮板球,“篮板”对这个词的语义贡献了多少？,4,“球”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-12 14:05:05,2024-09-12 14:08:47,信号,“信”对这个词的语义贡献了多少？,3,“号”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-12 14:05:05,2024-09-12 14:08:47,病床,”病”对这个词的语义贡献了多少？,3,“床”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-12 14:05:05,2024-09-12 14:08:47,病区,“病”对这个词的语义贡献了多少？,3,“区”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-12 14:05:05,2024-09-12 14:08:47,门下,“门”对这个词的语义贡献了多少？,2,“下”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-12 14:05:05,2024-09-12 14:08:47,情事,“情”对这个词的语义贡献了多少？,3,“ 事 ”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-12 14:05:05,2024-09-12 14:08:47,环节,“环”对这个词的语义贡献了多少？,3,“节”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-12 14:05:05,2024-09-12 14:08:47,动物化石,“动物”对这个词的整体语义贡献了多少？,3,“化石”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-12 14:05:05,2024-09-12 14:08:47,手笔,“手”对这个词的语义贡献了多少？,2,“笔”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-12 14:05:05,2024-09-12 14:08:47,电视观众,“电视”对这个词的语义贡献了多少？,2,“观众”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,5
