participant_id,start_time,completion_time,stimulus,query_c1,c1_contribution,query_c2,c2_contribution,query_comp,comp
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,潮水,“潮”对这个词的语义贡献了多少？,4,“水”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,工会主席,“工会”对这个词的语义贡献了多少？,4,“主席”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,佛像,”佛”对这个词的语义贡献了多少？,4,“像”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,气球,“气”对这个词的语义贡献了多少？,4,“球”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,会计报告,“会计”对这个词的语义贡献了多少？,3,“报告”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,指标体系,“指标”对这个词的语义贡献了多少？,3,“体系”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,财产损失,“财产”对这个词的语义贡献了多少？,4,“损失”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,油库,“油”对这个词的整体语义贡献了多少？,4,“库”对这个词的语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,党课,“党”对这个词的语义贡献了多少？,4,“课”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,芭蕾大师,“芭蕾”对这个词的语义贡献了多少？,4,“大师”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,历史教训,“历史”对这个词的语义贡献了多少？,3,“教训”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,雪山,“雪”对这个词的语义贡献了多少？,4,“山”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,月饼,“月”对这个词的语义贡献了多少？,4,“饼”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,宠物狗,“宠物”对这个词的语义贡献了多少？,4,“狗”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,热量,“热”对这个词的整体语义贡献了多少？,3,“量”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,里程碑,“里程”对这个词的语义贡献了多少？,4,“碑”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 12:49:56,2024-09-09 12:53:16,债权,“债”对这个词的语义贡献了多少？,4,“权”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
