participant_id,start_time,completion_time,stimulus,query_c1,c1_contribution,query_c2,c2_contribution,query_comp,comp
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,肿瘤医院,“肿瘤”对这个词的语义贡献了多少？,5,“医院”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,风光,“风”对这个词的语义贡献了多少？,2,“光”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,0
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,州市,”州”对这个词的语义贡献了多少？,2,“市”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,1
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,心头,“心”对这个词的语义贡献了多少？,5,“头”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,星系,“星”对这个词的语义贡献了多少？,5,“系”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,中国书画,“中国”对这个词的语义贡献了多少？,5,“书画”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,人烟,“人”对这个词的语义贡献了多少？,3,“烟”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,战略思维,“战略”对这个词的语义贡献了多少？,5,“思维”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,乡风,“乡”对这个词的语义贡献了多少？,4,“风”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,粉店,“ 粉 ”对这个词的语义贡献了多少？,5,“ 店”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,网络空间,“网络”对这个词的语义贡献了多少？,5,“空间”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,会员卡,“会员”对这个词的语义贡献了多少？,5,“卡”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,鱼水,“鱼”对这个词的语义贡献了多少？,4,“水”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,1
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,汽车轮胎,“汽车”对这个词的语义贡献了多少？,4,“轮胎”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,民族风格,“民族”对这个词的语义贡献了多少？,5,“风格”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,医药公司,“医药”对这个词的语义贡献了多少？,5,“公司”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,票房,“票”对这个词的语义贡献了多少？,5,“房”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,广告页面,“广告”对这个词的语义贡献了多少？,5,“页面”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,乡政府,“乡”对这个词的语义贡献了多少？,5,“政府”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,社会风尚,“社会”对这个词的语义贡献了多少？,5,“风尚”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,天气形势,“天气”对这个词的语义贡献了多少？,5,“形势”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,生物制剂,“生物”对这个词的语义贡献了多少？,5,“制剂”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,住宅区,“住宅”对这个词的语义贡献了多少？,5,“区”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,民间舞,“民间”对这个词的语义贡献了多少？,5,“舞”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_3286,2024-09-07 04:40:52,2024-09-07 04:54:06,名人字画,“名人”对这个词的语义贡献了多少？,5,“字画”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2535,2024-09-07 05:25:47,2024-09-07 05:29:42,肿瘤医院,“肿瘤”对这个词的语义贡献了多少？,5,“医院”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2535,2024-09-07 05:25:47,2024-09-07 05:29:42,风光,“风”对这个词的语义贡献了多少？,3,“光”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,1
anonymized_2535,2024-09-07 05:25:47,2024-09-07 05:29:42,州市,”州”对这个词的语义贡献了多少？,5,“市”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2535,2024-09-07 05:25:47,2024-09-07 05:29:42,心头,“心”对这个词的语义贡献了多少？,5,“头”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2535,2024-09-07 05:25:47,2024-09-07 05:29:42,星系,“星”对这个词的语义贡献了多少？,5,“系”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2535,2024-09-07 05:25:47,2024-09-07 05:29:42,中国书画,“中国”对这个词的语义贡献了多少？,5,“书画”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2535,2024-09-07 05:25:47,2024-09-07 05:29:42,人烟,“人”对这个词的语义贡献了多少？,5,“烟”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
