participant_id,start_time,completion_time,stimulus,query_c1,c1_contribution,query_c2,c2_contribution,query_comp,comp
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,灾祸,“灾”对这个词的语义贡献了多少？,4,“祸”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,交通网,“交通”对这个词的语义贡献了多少？,3,“网”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,羊煤,”羊”对这个词的语义贡献了多少？,2,“煤”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,战略思想,“战略”对这个词的语义贡献了多少？,4,“思想”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,火药,“火”对这个词的语义贡献了多少？,4,“药”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,西药,“西”对这个词的语义贡献了多少？,4,“药”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,肺病,“肺”对这个词的语义贡献了多少？,4,“病”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,天鹅,“天”对这个词的整体语义贡献了多少？,2,“鹅”对这个词的语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,桥面,“桥”对这个词的语义贡献了多少？,4,“面”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,产品品质,“产品”对这个词的语义贡献了多少？,4,“品质”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,海洋权益,“海洋”对这个词的语义贡献了多少？,4,“权益”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,下属单位,“下属”对这个词的语义贡献了多少？,4,“单位”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,家居用品,“家居”对这个词的语义贡献了多少？,4,“用品”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,地雷,“地”对这个词的语义贡献了多少？,4,“雷”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,雨水,“雨”对这个词的整体语义贡献了多少？,5,“水”对这个词的语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,战略眼光,“战略”对这个词的语义贡献了多少？,3,“眼光”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,铁锅,“铁”对这个词的语义贡献了多少？,4,“锅”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,后勤保障,“后勤”对这个词的语义贡献了多少？,4,“保障”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,艺术修养,“艺术”对这个词的语义贡献了多少？,4,“修养”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,风景园林,“风景”对这个词的语义贡献了多少？,4,“园林”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,铁路线,“铁路”对这个词的语义贡献了多少？,4,“线”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,左边,“左”对这个词的语义贡献了多少？,4,“边”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,会计报表,“会计”对这个词的语义贡献了多少？,4,“报表”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,电脑病毒,“电脑”对这个词的语义贡献了多少？,4,“病毒”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-09 13:36:35,2024-09-09 13:41:07,哲学范畴,“哲学”对这个词的语义贡献了多少？,4,“范畴”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,灾祸,“灾”对这个词的语义贡献了多少？,4,“祸”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,交通网,“交通”对这个词的语义贡献了多少？,4,“网”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,羊煤,”羊”对这个词的语义贡献了多少？,4,“煤”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,战略思想,“战略”对这个词的语义贡献了多少？,4,“思想”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,火药,“火”对这个词的语义贡献了多少？,4,“药”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,西药,“西”对这个词的语义贡献了多少？,4,“药”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,肺病,“肺”对这个词的语义贡献了多少？,4,“病”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,天鹅,“天”对这个词的整体语义贡献了多少？,4,“鹅”对这个词的语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,桥面,“桥”对这个词的语义贡献了多少？,4,“面”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,产品品质,“产品”对这个词的语义贡献了多少？,4,“品质”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,海洋权益,“海洋”对这个词的语义贡献了多少？,4,“权益”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,下属单位,“下属”对这个词的语义贡献了多少？,4,“单位”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,家居用品,“家居”对这个词的语义贡献了多少？,4,“用品”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,地雷,“地”对这个词的语义贡献了多少？,4,“雷”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,雨水,“雨”对这个词的整体语义贡献了多少？,5,“水”对这个词的语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-09 14:07:15,2024-09-09 14:09:53,战略眼光,“战略”对这个词的语义贡献了多少？,4,“眼光”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
