participant_id,start_time,completion_time,stimulus,query_c1,c1_contribution,query_c2,c2_contribution,query_comp,comp
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,电气设备,“电气”对这个词的语义贡献了多少？,3,“设备”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,国土面积,“国土”对这个词的语义贡献了多少？,3,“面积”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,艺术作品,”艺术”对这个词的语义贡献了多少？,3,“作品”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,地砖,“地”对这个词的语义贡献了多少？,3,“砖”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,动画电影,“动画”对这个词的语义贡献了多少？,4,“电影”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,农业国,“农业”对这个词的语义贡献了多少？,3,“国”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,书市,“书”对这个词的语义贡献了多少？,3,“市”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,新闻热点,“新闻”对这个词的语义贡献了多少？,3,“热点”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,市场趋势,“市场”对这个词的语义贡献了多少？,3,“趋势”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,火箭,“ 火”对这个词的语义贡献了多少？,3,“ 箭”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,音高,“音”对这个词的语义贡献了多少？,3,“高”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,商业利益,“商业”对这个词的语义贡献了多少？,3,“利益”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,国棉,“国”对这个词的语义贡献了多少？,3,“棉”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,终端产品,“终端”对这个词的语义贡献了多少？,3,“产品”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,会计专业,“会计”对这个词的语义贡献了多少？,4,“专业”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,药方,“药”对这个词的语义贡献了多少？,3,“方”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,脑力,“脑”对这个词的语义贡献了多少？,3,“力”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,奖章,“奖”对这个词的语义贡献了多少？,3,“章”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,钢筋,“钢”对这个词的语义贡献了多少？,3,“筋”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,体育赛事,“体育”对这个词的语义贡献了多少？,3,“赛事”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,历史文物,“历史”对这个词的语义贡献了多少？,3,“文物”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,热点话题,“热点”对这个词的语义贡献了多少？,4,“话题””对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,期刊论文,“期刊”对这个词的语义贡献了多少？,3,“论文”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,蛋白粉,“蛋白”对这个词的语义贡献了多少？,3,“粉”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_1434,2024-09-07 08:41:31,2024-09-07 08:44:52,证券公司,“证券”对这个词的语义贡献了多少？,4,“公司”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-07 08:41:30,2024-09-07 08:44:58,电气设备,“电气”对这个词的语义贡献了多少？,4,“设备”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-07 08:41:30,2024-09-07 08:44:58,国土面积,“国土”对这个词的语义贡献了多少？,4,“面积”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-07 08:41:30,2024-09-07 08:44:58,艺术作品,”艺术”对这个词的语义贡献了多少？,4,“作品”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-07 08:41:30,2024-09-07 08:44:58,地砖,“地”对这个词的语义贡献了多少？,4,“砖”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-07 08:41:30,2024-09-07 08:44:58,动画电影,“动画”对这个词的语义贡献了多少？,4,“电影”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
