participant_id,start_time,completion_time,stimulus,query_c1,c1_contribution,query_c2,c2_contribution,query_comp,comp
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,网络系统,“网络”对这个词的语义贡献了多少？,4,“系统”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,社会效益,“社会”对这个词的语义贡献了多少？,4,“效益”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,银行职员,”银行”对这个词的语义贡献了多少？,4,“职员”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,人文景观,“人文”对这个词的语义贡献了多少？,4,“景观”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,帮派,“帮”对这个词的语义贡献了多少？,4,“派”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,笔头,“笔”对这个词的语义贡献了多少？,4,“头”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,医务人员,“医务”对这个词的语义贡献了多少？,4,“人员”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,学术权威,“学术”对这个词的整体语义贡献了多少？,4,“权威”对这个词的语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,家族企业,“家族”对这个词的语义贡献了多少？,4,“企业”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,科普活动,“科普”对这个词的语义贡献了多少？,4,“活动”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,冰糖,“冰”对这个词的语义贡献了多少？,4,“糖”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,教学设备,“教学”对这个词的语义贡献了多少？,4,“设备”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,船舶工业,“船舶”对这个词的语义贡献了多少？,4,“工业”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,海洋工程,“海洋”对这个词的语义贡献了多少？,4,“工程”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,会费,“会”对这个词的整体语义贡献了多少？,4,“费”对这个词的语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,集体行动,“集体”对这个词的语义贡献了多少？,4,“行动”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,路面,“路”对这个词的语义贡献了多少？,4,“面”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,货车,“货”对这个词的语义贡献了多少？,4,“车”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,数据通道,“数据”对这个词的语义贡献了多少？,4,“通道”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,手机用户,“手机”对这个词的语义贡献了多少？,4,“用户”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,口袋书,“口袋”对这个词的语义贡献了多少？,4,“书”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,地球表面,“地球”对这个词的语义贡献了多少？,4,“表面”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,地质灾害,“地质”对这个词的语义贡献了多少？,4,“灾害”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,语言障碍,“语言”对这个词的语义贡献了多少？,4,“障碍”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_7912,2024-09-08 14:01:09,2024-09-08 14:03:49,背包,“背”对这个词的语义贡献了多少？,4,“ 包”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-08 14:00:26,2024-09-08 14:04:01,网络系统,“网络”对这个词的语义贡献了多少？,3,“系统”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-08 14:00:26,2024-09-08 14:04:01,社会效益,“社会”对这个词的语义贡献了多少？,4,“效益”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_4811,2024-09-08 14:00:26,2024-09-08 14:04:01,银行职员,”银行”对这个词的语义贡献了多少？,4,“职员”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-08 14:00:26,2024-09-08 14:04:01,人文景观,“人文”对这个词的语义贡献了多少？,4,“景观”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-08 14:00:26,2024-09-08 14:04:01,帮派,“帮”对这个词的语义贡献了多少？,3,“派”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-08 14:00:26,2024-09-08 14:04:01,笔头,“笔”对这个词的语义贡献了多少？,4,“头”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
