participant_id,start_time,completion_time,stimulus,query_c1,c1_contribution,query_c2,c2_contribution,query_comp,comp
anonymized_4811,2024-09-07 11:19:22,2024-09-07 11:23:10,海气,“海”对这个词的语义贡献了多少？,2,“气”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_4811,2024-09-07 11:19:22,2024-09-07 11:23:10,头球,“头”对这个词的语义贡献了多少？,4,“球”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-07 11:19:22,2024-09-07 11:23:10,生态旅游,”生态”对这个词的语义贡献了多少？,4,“旅游”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:19:22,2024-09-07 11:23:10,男子篮球,“男子”对这个词的语义贡献了多少？,4,“篮球”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-07 11:19:22,2024-09-07 11:23:10,道德品质,“道德”对这个词的语义贡献了多少？,4,“品质”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:19:22,2024-09-07 11:23:10,牛粪,“牛”对这个词的语义贡献了多少？,4,“粪”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-07 11:19:22,2024-09-07 11:23:10,资本主义,“资本”对这个词的语义贡献了多少？,4,“主义”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_4811,2024-09-07 11:19:22,2024-09-07 11:23:10,幼儿教师,“幼儿”对这个词的语义贡献了多少？,4,“教师”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-07 11:19:22,2024-09-07 11:23:10,北国,“北”对这个词的语义贡献了多少？,2,“国”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_4811,2024-09-07 11:19:22,2024-09-07 11:23:10,期货交易,“ 期货”对这个词的语义贡献了多少？,4,“ 交易”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_4811,2024-09-07 11:19:22,2024-09-07 11:23:10,土壤环境,“土壤”对这个词的语义贡献了多少？,4,“环境”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
