participant_id,token_id,trial,word,original_code,condition,word_position,position_num,eprime_onset_ms,is_erp_target,N400_mean_uV,P600_mean_uV,N400_peak_uV,P600_peak_uV,N400_peak_lat_ms,P600_peak_lat_ms,peak_uV
E38,1,0,Menurut,70,Filler,w0,0,147038,0,-0.0947522595524788,-0.10941693931818,-0.762387335300446,0.735391497612,437,500,1.7151563167572
E38,2,0,surat,71,Filler,w1,1,147671,0,-0.0768947675824165,-1.43983972072601,-0.798372149467468,-0.158922120928764,494,563,3.84437894821167
E38,3,0,kabar,72,Filler,w2,2,148305,0,-2.51008343696594,-4.02878475189209,-3.78489255905151,-2.56581950187683,477,676,6.11746311187744
E38,4,0,apakah,73,Filler,w3,3,148939,0,-1.42206966876984,-1.52538859844208,-2.04780745506287,-0.524949908256531,333,528,3.14921092987061
E38,5,0,si,74,Filler,w4,4,149573,0,0.592859327793121,1.48459708690643,-0.534075796604156,2.37015819549561,324,637,4.2183780670166
E38,6,0,istri,75,Filler,w5,5,150207,0,2.66955232620239,5.01135396957397,1.55593574047089,6.53549957275391,335,714,7.39786291122437
E38,7,0,pandai,76,Filler,w6,6,150841,0,3.1610426902771,3.60437774658203,2.25149345397949,5.59029197692871,420,576,5.9234037399292
E38,8,0,meminta,77,Filler,w7,7,151475,0,0.148833200335503,0.211715549230576,-0.678508639335632,0.883749544620514,468,582,2.26325154304504
E38,9,0,itu,78,Filler,w8,8,152109,0,-1.98091173171997,-2.21115207672119,-3.28719353675842,-1.10716211795807,427,516,3.74733519554138
E38,10,0,kemarin?,79,Filler,w9,9,152743,0,-0.574718594551086,0.401996493339539,-1.0538535118103,1.48141920566559,342,799,3.88962507247925
E38,11,1,Pria,11,Active,NP1_w1,1,157030,0,-4.14072322845459,-6.36717796325684,-5.46306228637695,-5.27849912643433,500,532,10.0308246612549
E38,12,1,itu,12,Active,NP1_w2,2,157664,0,-3.52351045608521,-3.86356019973755,-4.75029993057251,-2.79224944114685,488,800,5.16683959960938
E38,13,1,memecat,13,Active,VERB,3,158298,1,0.33839613199234,1.90536165237427,-0.879597008228302,3.25482082366943,403,800,4.86386060714722
E38,14,1,langsung,14,Active,ADV,4,158932,1,2.70352244377136,3.04010057449341,2.0064423084259,4.52632284164429,310,735,4.94634246826172
